image_id,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
146,578.6168823242188,1204.20556640625,588.7117919921875,1369.447509765625,608.9757690429688,1517.306640625,635.8533325195312,1662.0791015625,679.7879638671875,1781.28271484375,757.6548461914062,1889.0704345703125,857.901611328125,1983.5340576171875,971.6320190429688,2048.4716796875,1092.205810546875,2069.180419921875,1210.1119384765625,2041.2696533203125,1302.832275390625,1960.606689453125,1379.190185546875,1857.343994140625,1423.8642578125,1754.7021484375,1451.23779296875,1642.404541015625,1467.422607421875,1519.8031005859375,1479.942626953125,1393.062744140625,1484.987548828125,1254.7987060546875,671.0218505859375,1225.2176513671875,733.334716796875,1158.2509765625,823.8209838867188,1141.9927978515625,915.70361328125,1161.837890625,1007.822265625,1201.73291015625,1123.386962890625,1205.841064453125,1212.273681640625,1175.591796875,1300.40087890625,1161.400146484375,1386.998291015625,1178.2772216796875,1436.50048828125,1246.450439453125,1073.5377197265625,1265.1400146484375,1077.706298828125,1349.3841552734375,1082.794189453125,1430.025390625,1090.6866455078125,1524.68212890625,980.7683715820312,1576.654541015625,1031.4881591796875,1593.331298828125,1082.319091796875,1611.9259033203125,1128.931640625,1591.843017578125,1173.86181640625,1571.293212890625,784.90771484375,1272.9404296875,834.36865234375,1244.7030029296875,888.7098388671875,1242.432861328125,940.774169921875,1281.825927734375,887.05126953125,1291.8505859375,832.221435546875,1293.0693359375,1175.734375,1287.9010009765625,1235.022705078125,1247.839599609375,1292.610595703125,1253.975341796875,1338.22119140625,1285.48681640625,1291.4881591796875,1306.76806640625,1234.187744140625,1302.682861328125,893.600830078125,1716.5101318359375,970.7822875976562,1715.546630859375,1035.2216796875,1709.73828125,1080.20556640625,1721.26171875,1124.14306640625,1705.5797119140625,1182.928955078125,1706.150390625,1247.93603515625,1707.897216796875,1187.618896484375,1762.053466796875,1132.01953125,1787.211181640625,1083.0487060546875,1795.62548828125,1034.2744140625,1790.7137451171875,971.478515625,1769.850830078125,920.7982177734376,1724.448974609375,1034.810791015625,1738.072509765625,1081.0274658203125,1744.933837890625,1127.4656982421875,1733.26220703125,1222.898681640625,1714.638427734375,1127.990478515625,1732.8948974609375,1080.55322265625,1743.772216796875,1034.412841796875,1736.9827880859375
147,1823.0770263671875,2742.7265625,1833.999267578125,2811.91748046875,1853.197265625,2874.831787109375,1883.143798828125,2937.00244140625,1917.40380859375,3004.27587890625,1952.999755859375,3072.4384765625,1998.0037841796875,3134.3330078125,2046.281982421875,3185.23583984375,2111.917724609375,3196.59912109375,2185.48095703125,3174.902099609375,2260.61083984375,3126.52880859375,2338.564453125,3061.82177734375,2399.29443359375,2990.235107421875,2428.70361328125,2906.054931640625,2438.677490234375,2805.983154296875,2441.047607421875,2690.400146484375,2434.22216796875,2573.391357421875,1792.2969970703125,2639.209228515625,1803.18115234375,2602.1455078125,1840.3272705078125,2583.675048828125,1883.09375,2580.485107421875,1927.515380859375,2593.2373046875,2027.3695068359373,2566.732421875,2082.24951171875,2527.4306640625,2143.0888671875,2503.58251953125,2208.376220703125,2507.084716796875,2265.549560546875,2538.924560546875,1980.449951171875,2643.6630859375,1978.000244140625,2695.189697265625,1972.7890625,2742.82177734375,1968.7337646484373,2795.035888671875,1951.588623046875,2856.5263671875,1976.9542236328125,2863.5556640625,2005.82421875,2865.248046875,2035.423583984375,2846.955078125,2067.174560546875,2833.58984375,1842.08984375,2706.83935546875,1855.984130859375,2669.865234375,1894.508056640625,2657.4755859375,1938.8135986328125,2679.10400390625,1902.518798828125,2700.97900390625,1866.9559326171875,2713.980712890625,2084.14208984375,2644.12939453125,2110.486328125,2600.80224609375,2153.27001953125,2594.1640625,2196.11279296875,2613.752685546875,2161.4775390625,2637.95947265625,2119.711669921875,2647.43408203125,1971.3897705078125,2996.15478515625,1974.738037109375,2956.649169921875,1997.58642578125,2931.31396484375,2024.77685546875,2932.3828125,2050.4794921875,2917.26708984375,2111.53662109375,2921.789306640625,2179.309326171875,2942.619873046875,2132.697509765625,2999.78076171875,2087.5146484375,3028.697265625,2059.105712890625,3038.289794921875,2031.1741943359373,3041.81640625,1999.9927978515625,3031.09716796875,1987.3165283203125,2990.07373046875,2009.281982421875,2962.57373046875,2034.6517333984373,2957.991943359375,2062.05517578125,2949.67236328125,2158.513671875,2947.128173828125,2073.496826171875,2981.48828125,2045.9432373046875,2991.05859375,2018.818603515625,2992.86865234375
148,2234.67333984375,1548.115478515625,2225.3662109375,1736.7451171875,2228.2548828125,1931.2650146484373,2233.330078125,2121.396484375,2295.59521484375,2303.72900390625,2420.380859375,2447.55126953125,2580.6865234375,2567.607666015625,2747.063720703125,2655.56103515625,2900.817138671875,2681.1279296875,3034.178466796875,2625.82666015625,3123.626953125,2503.84423828125,3205.3515625,2368.244140625,3267.375244140625,2218.30322265625,3312.92724609375,2088.13232421875,3341.677734375,1972.770263671875,3365.6728515625,1850.9979248046875,3382.56396484375,1714.97900390625,2448.65478515625,1481.048828125,2544.47119140625,1368.474853515625,2684.642578125,1331.90771484375,2825.016845703125,1372.492919921875,2937.98095703125,1460.1136474609375,3084.66943359375,1476.46337890625,3184.260498046875,1429.4794921875,3281.51708984375,1422.9974365234375,3364.925537109375,1469.0609130859375,3390.9638671875,1567.0472412109375,2998.64013671875,1605.412353515625,3001.17626953125,1712.2900390625,3002.23486328125,1821.634765625,3008.0673828125,1934.276611328125,2824.372314453125,1982.518310546875,2892.46142578125,2015.6492919921875,2967.14013671875,2050.40087890625,3034.693359375,2034.4378662109373,3095.60595703125,2006.1396484375,2594.378173828125,1597.640869140625,2672.3701171875,1555.9591064453125,2758.11669921875,1568.2894287109375,2824.93359375,1639.87646484375,2745.365234375,1651.9658203125,2658.064453125,1638.5509033203125,3086.748779296875,1665.352294921875,3164.664306640625,1612.6654052734375,3240.9033203125,1623.65234375,3284.5078125,1681.2945556640625,3232.690185546875,1705.4078369140625,3157.9287109375,1694.4925537109375,2618.780029296875,2133.50830078125,2756.78173828125,2129.29833984375,2872.9580078125,2137.69873046875,2938.8173828125,2160.844970703125,2999.03564453125,2154.56005859375,3069.139404296875,2170.495849609375,3128.46435546875,2192.325439453125,3061.1728515625,2284.169189453125,2990.772705078125,2328.63427734375,2924.427734375,2335.8486328125,2852.47021484375,2322.21875,2739.1328125,2265.87060546875,2655.189453125,2145.605712890625,2867.73291015625,2176.56494140625,2934.833984375,2192.3232421875,2995.496826171875,2189.11962890625,3093.465087890625,2200.183837890625,2991.260986328125,2240.74951171875,2927.765869140625,2248.102783203125,2861.1181640625,2238.38330078125
149,2865.644775390625,1559.03271484375,2890.90283203125,1723.999755859375,2918.965087890625,1884.60693359375,2954.03369140625,2024.369873046875,3016.023193359375,2134.64404296875,3123.850341796875,2220.69921875,3249.35498046875,2291.78515625,3357.790771484375,2347.6787109375,3478.77392578125,2366.9833984375,3603.52197265625,2328.560546875,3714.98486328125,2249.4208984375,3826.663330078125,2156.189697265625,3934.41796875,2043.783935546875,3993.08203125,1900.783203125,4013.517822265625,1738.548583984375,4023.7548828125,1560.69970703125,4022.297607421875,1394.133544921875,2934.011474609375,1518.9820556640625,2991.683349609375,1426.027099609375,3091.3779296875,1389.09130859375,3197.31982421875,1395.44287109375,3301.040771484375,1430.855224609375,3504.17236328125,1401.3731689453125,3593.20947265625,1337.3634033203125,3688.8173828125,1298.3526611328125,3790.546875,1306.983154296875,3873.637451171875,1367.78125,3418.11669921875,1543.12890625,3428.15625,1635.728515625,3436.795654296875,1721.3173828125,3447.58544921875,1819.97119140625,3334.009765625,1907.6705322265625,3393.8583984375,1919.913818359375,3455.482421875,1932.02880859375,3514.079345703125,1908.74169921875,3569.46630859375,1888.233642578125,3081.722900390625,1594.3365478515625,3143.50927734375,1548.040283203125,3218.142822265625,1538.858154296875,3287.69677734375,1590.224609375,3221.48046875,1609.940185546875,3145.059326171875,1616.3900146484375,3565.688232421875,1559.2225341796875,3617.57275390625,1492.875244140625,3689.96044921875,1482.75,3758.82568359375,1511.832275390625,3703.93701171875,1552.515625,3630.892822265625,1565.1531982421875,3241.251953125,2038.9830322265625,3337.528564453125,2035.91650390625,3413.203369140625,2022.3736572265625,3462.42578125,2030.18798828125,3509.940673828125,2012.17822265625,3591.95556640625,2013.291259765625,3694.66064453125,2004.1055908203125,3597.13330078125,2070.116455078125,3522.659423828125,2099.306884765625,3469.96337890625,2107.926025390625,3417.793701171875,2104.79052734375,3342.4423828125,2086.21044921875,3276.14599609375,2045.7322998046875,3415.135498046875,2056.926025390625,3464.677001953125,2060.2158203125,3514.887451171875,2048.398193359375,3660.796630859375,2016.7275390625,3516.544189453125,2046.21044921875,3465.5654296875,2059.1220703125,3413.61328125,2055.701171875
150,1380.955322265625,1445.529296875,1367.213134765625,1583.2099609375,1365.7984619140625,1727.640625,1383.9984130859375,1856.312744140625,1425.11865234375,1977.410888671875,1496.580810546875,2108.636962890625,1579.44775390625,2208.36865234375,1676.81591796875,2289.97900390625,1784.9404296875,2315.36669921875,1878.8424072265625,2282.96142578125,1932.9129638671875,2195.527099609375,1977.597412109375,2097.48486328125,2012.623779296875,1992.5699462890625,2041.4964599609373,1891.9422607421875,2068.597412109375,1789.216552734375,2088.077392578125,1690.099609375,2100.060302734375,1581.7142333984375,1521.44189453125,1498.341064453125,1591.60595703125,1459.3699951171875,1671.0701904296875,1455.148681640625,1746.9901123046875,1475.382568359375,1816.508544921875,1514.4580078125,1909.781982421875,1513.771484375,1965.60546875,1488.7698974609375,2023.292236328125,1473.1273193359375,2078.871337890625,1465.392578125,2112.70458984375,1494.03076171875,1859.662109375,1587.5567626953125,1864.706298828125,1667.5469970703125,1870.9022216796875,1749.057373046875,1877.55419921875,1834.9334716796875,1757.6241455078125,1863.634033203125,1802.99609375,1880.2568359375,1849.695068359375,1900.835693359375,1891.97216796875,1885.24755859375,1924.98974609375,1857.8079833984373,1606.947509765625,1567.186279296875,1654.8662109375,1553.932861328125,1701.43408203125,1559.1683349609375,1736.91064453125,1589.8941650390625,1695.662841796875,1600.689453125,1648.83203125,1594.470703125,1919.705322265625,1587.968505859375,1962.66162109375,1552.940673828125,2007.959228515625,1552.5244140625,2040.94677734375,1573.5299072265625,2009.6405029296875,1596.922607421875,1964.74658203125,1597.0430908203125,1663.2349853515625,1999.609619140625,1726.1832275390625,1974.427001953125,1787.296142578125,1964.70654296875,1827.358154296875,1977.768310546875,1863.3302001953125,1966.4637451171875,1898.926513671875,1974.17626953125,1923.097412109375,1995.5386962890625,1895.586669921875,2072.71240234375,1856.742431640625,2113.85986328125,1813.302001953125,2124.9990234375,1768.1224365234375,2119.0068359375,1709.4517822265625,2081.387939453125,1686.552490234375,2004.4630126953125,1783.615478515625,1994.29345703125,1824.34228515625,2000.692138671875,1861.110107421875,1994.65673828125,1901.064697265625,2001.6187744140625,1857.47412109375,2045.302734375,1817.260009765625,2054.87744140625,1775.5384521484375,2050.267578125
151,1475.4481201171875,1100.755126953125,1490.178466796875,1205.3193359375,1509.9127197265625,1307.7166748046875,1532.32080078125,1408.1142578125,1569.334716796875,1491.60009765625,1630.86083984375,1559.451416015625,1715.132080078125,1610.254150390625,1799.594482421875,1646.82421875,1888.84912109375,1653.7696533203125,1979.695556640625,1633.0009765625,2056.028076171875,1578.33251953125,2119.220947265625,1505.4752197265625,2156.908447265625,1421.968505859375,2170.859130859375,1327.9298095703125,2172.803955078125,1231.77880859375,2174.45458984375,1134.627197265625,2168.994384765625,1033.4163818359375,1536.87451171875,1050.98046875,1580.5521240234375,1000.6959228515624,1645.48583984375,978.2191162109376,1717.197021484375,977.4013671875,1787.05908203125,992.9871826171876,1865.31982421875,986.5488891601562,1931.7740478515625,956.9676513671876,2005.3592529296875,942.219482421875,2076.905029296875,948.5863647460938,2127.852783203125,994.513671875,1834.26025390625,1043.941162109375,1839.9005126953125,1091.6444091796875,1845.87939453125,1138.1658935546875,1851.5091552734373,1192.7757568359375,1788.8375244140625,1272.7197265625,1823.9937744140625,1278.16015625,1858.2379150390625,1281.5736083984375,1889.5904541015625,1270.7840576171875,1923.513427734375,1258.3238525390625,1614.7891845703125,1089.881591796875,1652.7191162109375,1067.5823974609375,1694.3626708984375,1060.8486328125,1738.054931640625,1078.8243408203125,1696.5245361328125,1088.7744140625,1654.9415283203125,1094.32275390625,1927.8603515625,1055.236328125,1966.549560546875,1026.9644775390625,2010.3681640625,1024.87451171875,2052.50537109375,1039.5908203125,2013.8126220703125,1051.1641845703125,1969.5341796875,1054.409912109375,1732.1917724609375,1397.7325439453125,1786.36181640625,1367.910400390625,1832.576416015625,1348.12109375,1865.6939697265625,1354.2978515625,1896.7725830078125,1341.713623046875,1945.048583984375,1353.3690185546875,1998.303955078125,1372.7987060546875,1951.130859375,1407.1669921875,1908.0465087890625,1425.8692626953125,1873.069091796875,1432.85400390625,1838.749267578125,1432.21484375,1790.7607421875,1423.002685546875,1754.61962890625,1396.3349609375,1834.87646484375,1385.0264892578125,1868.4249267578125,1385.252685546875,1900.651611328125,1377.939453125,1977.092529296875,1375.7412109375,1902.0902099609373,1379.61328125,1869.105712890625,1385.98974609375,1836.00439453125,1385.432373046875
152,1204.5316162109375,1096.36669921875,1210.3853759765625,1255.45068359375,1241.759765625,1411.0281982421875,1295.75634765625,1533.15771484375,1380.2340087890625,1637.55126953125,1477.668212890625,1711.346435546875,1576.8023681640625,1777.0859375,1684.71630859375,1817.5836181640625,1765.620361328125,1825.0567626953125,1817.8115234375,1802.3792724609373,1868.897216796875,1748.558837890625,1920.4190673828125,1684.715087890625,1960.3482666015625,1602.56494140625,2012.843017578125,1517.9625244140625,2056.13671875,1425.476318359375,2076.538818359375,1321.0545654296875,2087.4501953125,1195.8720703125,1461.057373046875,1105.8916015625,1547.51806640625,1082.5758056640625,1634.0897216796875,1077.3636474609375,1720.4940185546875,1086.5478515625,1806.65478515625,1107.7021484375,1937.5263671875,1107.838134765625,1985.5543212890625,1076.5758056640625,2035.589599609375,1051.541259765625,2081.37548828125,1032.3365478515625,2116.76904296875,1053.971923828125,1873.3165283203125,1192.706787109375,1887.88525390625,1259.283203125,1902.3885498046875,1319.536376953125,1916.353515625,1383.845458984375,1782.34765625,1458.81201171875,1823.11962890625,1461.459716796875,1864.3367919921875,1471.2945556640625,1898.4444580078125,1464.4002685546875,1927.3770751953125,1447.6298828125,1560.946044921875,1219.856689453125,1623.306884765625,1217.828125,1675.82568359375,1206.2816162109375,1718.778076171875,1206.955078125,1674.68212890625,1230.1085205078125,1623.15087890625,1235.5081787109375,1919.23681640625,1184.865234375,1968.69482421875,1175.9384765625,2010.369873046875,1178.9228515625,2042.606689453125,1183.126708984375,2006.4161376953125,1198.784423828125,1965.8282470703125,1195.3956298828125,1640.717041015625,1591.187255859375,1735.1142578125,1566.490478515625,1809.864501953125,1550.83642578125,1838.1822509765625,1558.2276611328125,1864.20703125,1551.80078125,1886.643310546875,1565.003662109375,1892.8455810546875,1596.6153564453125,1867.691650390625,1633.9024658203125,1839.9932861328125,1656.6356201171875,1815.0618896484373,1664.222412109375,1786.7430419921875,1663.4764404296875,1724.632080078125,1644.56787109375,1672.55078125,1592.9310302734375,1798.755126953125,1589.682861328125,1828.063232421875,1593.0819091796875,1852.8515625,1589.20068359375,1875.59814453125,1594.9676513671875,1847.9130859375,1597.595703125,1823.141357421875,1603.5048828125,1795.146240234375,1598.935302734375
153,790.5883178710938,993.8121337890624,815.3745727539062,1119.148681640625,852.1207885742188,1240.6083984375,902.8973999023438,1353.1746826171875,968.4454956054688,1447.57373046875,1067.2822265625,1519.453369140625,1179.242431640625,1571.6639404296875,1280.36376953125,1612.5904541015625,1378.599365234375,1616.9970703125,1458.469970703125,1575.18994140625,1516.128173828125,1505.643310546875,1578.2451171875,1421.950439453125,1623.1387939453125,1335.5006103515625,1654.025390625,1234.84814453125,1672.1357421875,1133.8216552734375,1665.515869140625,1029.5692138671875,1651.85888671875,928.266357421875,896.8082275390625,885.6958618164062,962.0152587890624,827.9454956054688,1046.3736572265625,804.810302734375,1135.93115234375,807.1206665039062,1225.167236328125,830.472412109375,1381.322998046875,814.5333251953125,1442.767578125,771.9962158203125,1513.030029296875,752.82666015625,1584.164306640625,759.779541015625,1626.645751953125,807.0030517578125,1322.0023193359375,911.3125610351562,1339.8699951171875,984.848388671875,1359.4222412109375,1051.9384765625,1378.1142578125,1124.82958984375,1255.339111328125,1180.8564453125,1311.5318603515625,1191.849853515625,1365.5675048828125,1199.621337890625,1407.6458740234375,1182.1268310546875,1445.7777099609375,1158.78076171875,1013.5466918945312,948.7160034179688,1066.15283203125,915.2521362304688,1123.7764892578125,907.015625,1183.523681640625,940.438232421875,1127.16748046875,948.8480224609376,1068.4520263671875,955.9599609375,1405.63916015625,923.1936645507812,1456.72119140625,880.510986328125,1509.3076171875,876.4114990234375,1557.624267578125,897.8609619140625,1515.490966796875,915.3594970703124,1462.2294921875,920.8030395507812,1129.84326171875,1301.412109375,1219.4901123046875,1267.7509765625,1309.541015625,1244.114013671875,1360.86181640625,1248.886962890625,1405.168701171875,1235.03857421875,1462.1837158203125,1241.814208984375,1509.6156005859375,1265.509521484375,1468.85498046875,1356.7015380859375,1419.273681640625,1397.256591796875,1373.6531982421875,1407.8743896484375,1320.434814453125,1408.5263671875,1231.1524658203125,1383.17529296875,1155.90673828125,1303.111572265625,1311.364013671875,1278.313720703125,1362.23388671875,1278.7686767578125,1406.945556640625,1269.439208984375,1483.595947265625,1273.193115234375,1413.2445068359375,1341.224609375,1368.034423828125,1353.2119140625,1315.86865234375,1354.6064453125
154,1172.28125,877.3004150390625,1174.6475830078125,970.8253173828124,1183.9547119140625,1051.6617431640625,1195.2489013671875,1125.345458984375,1217.0899658203125,1192.013671875,1260.534423828125,1245.908447265625,1315.1920166015625,1299.186767578125,1372.6427001953125,1335.840576171875,1426.186279296875,1355.090087890625,1481.3035888671875,1347.8294677734375,1533.3798828125,1314.78515625,1589.6690673828125,1284.4766845703125,1642.925048828125,1242.4638671875,1680.099609375,1188.1190185546875,1707.230712890625,1125.2008056640625,1733.4107666015625,1055.425048828125,1756.812744140625,973.045654296875,1237.632568359375,881.933837890625,1289.098876953125,856.289794921875,1349.063720703125,854.1182250976562,1407.7840576171875,872.076904296875,1463.1580810546875,900.2056274414062,1557.2657470703125,913.545654296875,1608.697509765625,902.5201416015624,1662.799560546875,900.1035766601562,1711.952880859375,911.8831787109376,1735.9822998046875,952.1367797851562,1504.552001953125,947.8193359375,1500.820556640625,985.182373046875,1498.160888671875,1019.8261108398438,1495.2109375,1059.662353515625,1419.79736328125,1098.0911865234375,1447.3509521484375,1108.811279296875,1477.39599609375,1120.22802734375,1506.3873291015625,1119.1768798828125,1536.90673828125,1115.0718994140625,1306.734375,924.4138793945312,1346.9581298828125,912.5585327148438,1385.2540283203125,916.0227661132812,1418.947998046875,945.385986328125,1380.591796875,943.2645263671876,1341.48681640625,939.3887939453124,1567.545654296875,963.3858032226562,1606.962646484375,946.2697143554688,1641.705078125,953.34228515625,1671.51025390625,972.5457763671876,1638.43212890625,974.5436401367188,1603.2469482421875,968.485595703125,1339.04833984375,1154.2332763671875,1395.720703125,1155.494384765625,1443.48388671875,1152.815185546875,1466.6614990234375,1163.0589599609375,1491.5548095703125,1160.988525390625,1524.9383544921875,1172.8660888671875,1561.835205078125,1183.9420166015625,1514.9071044921875,1209.40234375,1480.302978515625,1217.7178955078125,1455.058349609375,1217.9141845703125,1428.748291015625,1212.0069580078125,1388.2899169921875,1193.03955078125,1357.0245361328125,1161.47509765625,1438.1270751953125,1178.175537109375,1462.642578125,1184.5499267578125,1487.0794677734375,1184.8956298828125,1544.5633544921875,1185.090576171875,1486.3524169921875,1185.186279296875,1461.543212890625,1185.06982421875,1436.009521484375,1178.870849609375
155,2545.808837890625,1630.6883544921875,2558.033203125,1950.688232421875,2591.412353515625,2235.771728515625,2654.322265625,2502.859619140625,2756.4638671875,2759.11669921875,2896.527099609375,2948.6884765625,3059.6083984375,3116.208740234375,3200.08203125,3217.77880859375,3435.05615234375,3211.367919921875,3602.2568359375,3094.790771484375,3721.883544921875,2916.80908203125,3893.260009765625,2721.47900390625,4088.28857421875,2542.155517578125,4199.34521484375,2330.12451171875,4254.3115234375,2121.69921875,4302.46435546875,1872.75439453125,4328.0390625,1563.4073486328125,2748.072998046875,1526.025390625,2894.10888671875,1442.5616455078125,3068.803955078125,1430.0345458984375,3236.9111328125,1468.6683349609375,3388.058349609375,1539.343505859375,3675.51025390625,1499.0546875,3808.60498046875,1408.605712890625,3963.474365234375,1357.1923828125,4111.37548828125,1354.633544921875,4229.63671875,1433.274658203125,3534.474609375,1700.0206298828125,3539.400634765625,1875.4305419921875,3552.8427734375,2049.9609375,3563.765869140625,2248.24951171875,3323.314453125,2299.638671875,3421.9375,2369.2880859375,3544.66748046875,2405.180908203125,3648.98828125,2360.7900390625,3731.83544921875,2301.2822265625,2928.999755859375,1677.877685546875,3043.8974609375,1652.0616455078125,3150.9248046875,1652.843994140625,3260.682373046875,1709.3118896484375,3146.365234375,1709.383056640625,3038.192626953125,1705.365234375,3741.54541015625,1712.20068359375,3848.049560546875,1655.7159423828125,3954.0,1654.80322265625,4062.631103515625,1674.044677734375,3960.60498046875,1717.524658203125,3853.4404296875,1721.865478515625,3138.3984375,2572.6416015625,3287.07177734375,2532.9833984375,3434.929443359375,2513.51025390625,3530.38720703125,2520.80224609375,3623.95556640625,2486.87646484375,3763.7529296875,2449.4580078125,3923.38623046875,2392.36865234375,3759.4853515625,2616.88232421875,3627.42431640625,2727.25927734375,3540.87841796875,2762.0439453125,3442.9482421875,2780.978515625,3300.012451171875,2714.5068359375,3193.557373046875,2585.2099609375,3436.85791015625,2580.4638671875,3535.068359375,2572.91015625,3631.012451171875,2540.4873046875,3865.260986328125,2430.01904296875,3625.64599609375,2603.140380859375,3539.888427734375,2651.27587890625,3443.611572265625,2663.71826171875
156,1053.004638671875,1376.300048828125,1060.776611328125,1476.1451416015625,1076.09716796875,1573.5235595703125,1093.7606201171875,1669.360107421875,1123.63916015625,1752.2841796875,1171.7689208984375,1826.3740234375,1237.8699951171875,1898.3118896484373,1313.627685546875,1960.8370361328125,1395.503173828125,1982.488525390625,1487.988525390625,1964.129638671875,1576.3021240234375,1910.6414794921875,1656.849609375,1844.8671875,1714.5758056640625,1766.3251953125,1748.333251953125,1673.1427001953125,1770.374755859375,1566.228271484375,1787.5390625,1461.747802734375,1796.2109375,1345.9639892578125,1088.0625,1324.449462890625,1124.291259765625,1265.229248046875,1190.577880859375,1240.7783203125,1260.998046875,1243.48193359375,1326.969482421875,1270.867919921875,1417.807861328125,1266.168212890625,1489.7310791015625,1227.439453125,1570.78564453125,1212.80712890625,1649.189208984375,1229.6058349609375,1704.340576171875,1284.4288330078125,1371.9454345703125,1340.703857421875,1372.2177734375,1400.6512451171875,1370.2164306640625,1458.488525390625,1368.495849609375,1524.912109375,1294.77978515625,1577.03857421875,1334.92333984375,1594.320068359375,1376.9678955078125,1604.45458984375,1419.2314453125,1590.070068359375,1461.2774658203125,1573.800537109375,1158.104248046875,1367.832275390625,1196.0419921875,1346.3804931640625,1238.3052978515625,1342.046630859375,1284.01171875,1367.645751953125,1239.7200927734375,1370.767822265625,1197.039794921875,1373.330810546875,1479.409912109375,1359.4390869140625,1524.601806640625,1324.7974853515625,1570.19140625,1322.8416748046875,1615.070068359375,1343.029052734375,1573.3416748046875,1356.605712890625,1526.3631591796875,1359.6263427734375,1248.1495361328125,1694.05859375,1294.014892578125,1665.9697265625,1340.896240234375,1647.19775390625,1379.2864990234375,1656.37451171875,1417.271728515625,1643.031005859375,1474.76904296875,1657.138916015625,1540.560791015625,1679.9388427734375,1478.66162109375,1718.56982421875,1425.1533203125,1736.810791015625,1383.82421875,1742.71875,1344.1494140625,1739.5946044921875,1298.576904296875,1725.2032470703125,1270.310791015625,1695.281005859375,1342.5186767578125,1690.3896484375,1381.6650390625,1693.2220458984375,1421.2734375,1686.694091796875,1516.64404296875,1682.445556640625,1421.9757080078125,1681.6036376953125,1381.4052734375,1687.80078125,1341.8114013671875,1684.6640625
157,728.9155883789062,1109.3477783203125,760.9431762695312,1272.27294921875,799.1207275390625,1396.0174560546875,851.4571533203125,1511.576171875,919.6008911132812,1619.085693359375,991.0516357421876,1723.1007080078125,1073.2105712890625,1830.93115234375,1137.0701904296875,1924.420654296875,1213.1021728515625,1975.2542724609373,1314.306640625,1960.8199462890625,1426.60302734375,1893.0360107421875,1557.223876953125,1803.4443359375,1667.94921875,1695.6435546875,1749.3072509765625,1565.4368896484375,1801.848388671875,1394.8955078125,1826.694580078125,1194.100830078125,1830.693603515625,987.2601318359376,717.2353515625,1027.508544921875,760.4204711914062,978.85693359375,839.2105712890625,976.252685546875,919.6569213867188,997.51611328125,1002.8671875,1040.032470703125,1156.7081298828125,1045.170654296875,1264.9932861328125,998.7283325195312,1387.082763671875,966.8430786132812,1508.6171875,962.7200927734376,1620.3580322265625,990.8385009765624,1086.49365234375,1133.3321533203125,1082.9930419921875,1220.8387451171875,1076.1505126953125,1315.3212890625,1072.9935302734375,1413.5865478515625,1014.7322998046876,1487.45751953125,1058.5303955078125,1508.9696044921875,1112.8961181640625,1518.9949951171875,1168.4931640625,1495.858154296875,1227.8026123046875,1474.393310546875,818.344970703125,1136.314208984375,868.1055297851562,1101.180419921875,933.913818359375,1096.422607421875,996.137451171875,1142.06201171875,932.9810180664062,1155.62158203125,869.1719970703125,1162.330322265625,1278.523193359375,1131.4952392578125,1348.898681640625,1083.212158203125,1424.144287109375,1083.8155517578125,1501.06982421875,1104.5811767578125,1430.4571533203125,1138.8961181640625,1353.77734375,1141.7269287109375,1018.2215576171876,1629.63916015625,1045.6129150390625,1604.029541015625,1089.11083984375,1581.09765625,1132.104736328125,1592.682861328125,1178.464599609375,1572.05126953125,1276.257568359375,1590.2626953125,1378.8743896484375,1623.7197265625,1288.2066650390625,1720.306640625,1208.1788330078125,1761.01708984375,1160.254638671875,1766.266845703125,1117.751708984375,1756.5689697265625,1071.1143798828125,1711.583251953125,1046.374267578125,1638.517578125,1100.652587890625,1639.8787841796875,1142.343994140625,1644.4295654296875,1190.919189453125,1635.581787109375,1344.5255126953125,1628.85302734375,1197.920654296875,1664.285400390625,1149.07568359375,1670.843017578125,1106.620849609375,1664.7442626953125
